study,subject_nr,amount_pair,delay_pair,amount_similarity,delay_similarity,itc_control_choice,itc_amount_social_info,itc_delay_social_info,amount_delay_social_info,itc_social_choice,miss_score,median_miss_score,suggestibility_level,sns_score,sns_level,overall_bnt_score,age,ethnicity,gender,control_social,amount_delay,similarity_judgment,task_social_info,social_info
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,control_NA_42_49,delay_similarity,1,amount_social_info,NA
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,control_NA_42_49,delay_similarity,1,delay_social_info,0
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,control_NA_47_54,delay_similarity,0,amount_social_info,NA
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,control_NA_47_54,delay_similarity,0,delay_social_info,0
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_s_5_11,delay_similarity,0,amount_social_info,NA
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_s_5_11,delay_similarity,0,delay_social_info,1
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_s_11_17,delay_similarity,0,amount_social_info,NA
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_s_11_17,delay_similarity,0,delay_social_info,1
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_d_12_19,delay_similarity,1,amount_social_info,NA
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_d_12_19,delay_similarity,1,delay_social_info,2
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_s_17_24,delay_similarity,1,amount_social_info,NA
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_s_17_24,delay_similarity,1,delay_social_info,1
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_s_18_25,delay_similarity,1,amount_social_info,NA
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_s_18_25,delay_similarity,1,delay_social_info,1
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_s_23_29,delay_similarity,1,amount_social_info,NA
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_s_23_29,delay_similarity,1,delay_social_info,1
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_s_35_41,delay_similarity,0,amount_social_info,NA
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_s_35_41,delay_similarity,0,delay_social_info,1
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_d_42_49,delay_similarity,1,amount_social_info,NA
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_d_42_49,delay_similarity,1,delay_social_info,2
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_d_47_54,delay_similarity,0,amount_social_info,NA
3,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,Low,2,Low,0.25,21,Caucasian/White,Female,social_d_47_54,delay_similarity,0,delay_social_info,2
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_5_11,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_5_11,delay_similarity,0,delay_social_info,0
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_11_17,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_11_17,delay_similarity,0,delay_social_info,0
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_12_19,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_12_19,delay_similarity,0,delay_social_info,0
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_17_24,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_17_24,delay_similarity,0,delay_social_info,0
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_18_25,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_18_25,delay_similarity,0,delay_social_info,0
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_23_29,delay_similarity,1,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_23_29,delay_similarity,1,delay_social_info,0
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_35_41,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_35_41,delay_similarity,0,delay_social_info,0
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_42_49,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_42_49,delay_similarity,0,delay_social_info,0
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_47_54,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,control_NA_47_54,delay_similarity,0,delay_social_info,0
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_d_5_11,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_d_5_11,delay_similarity,0,delay_social_info,2
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_d_11_17,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_d_11_17,delay_similarity,0,delay_social_info,2
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_d_12_19,delay_similarity,1,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_d_12_19,delay_similarity,1,delay_social_info,2
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_d_17_24,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_d_17_24,delay_similarity,0,delay_social_info,2
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_s_18_25,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_s_18_25,delay_similarity,0,delay_social_info,1
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_s_23_29,delay_similarity,1,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_s_23_29,delay_similarity,1,delay_social_info,1
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_d_35_41,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_d_35_41,delay_similarity,0,delay_social_info,2
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_s_42_49,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_s_42_49,delay_similarity,0,delay_social_info,1
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_d_47_54,delay_similarity,0,amount_social_info,NA
3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,Low,3.375,Low,0.25,18,African American/Black,Female,social_d_47_54,delay_similarity,0,delay_social_info,2
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_5_11,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_5_11,delay_similarity,0,delay_social_info,0
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_11_17,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_11_17,delay_similarity,0,delay_social_info,0
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_12_19,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_12_19,delay_similarity,0,delay_social_info,0
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_17_24,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_17_24,delay_similarity,0,delay_social_info,0
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_18_25,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_18_25,delay_similarity,0,delay_social_info,0
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_23_29,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_23_29,delay_similarity,0,delay_social_info,0
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_35_41,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_35_41,delay_similarity,0,delay_social_info,0
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_42_49,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_42_49,delay_similarity,0,delay_social_info,0
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_47_54,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,control_NA_47_54,delay_similarity,0,delay_social_info,0
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_5_11,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_5_11,delay_similarity,0,delay_social_info,2
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_11_17,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_11_17,delay_similarity,0,delay_social_info,2
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_s_12_19,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_s_12_19,delay_similarity,0,delay_social_info,1
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_17_24,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_17_24,delay_similarity,0,delay_social_info,2
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_18_25,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_18_25,delay_similarity,0,delay_social_info,2
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_23_29,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_23_29,delay_similarity,0,delay_social_info,2
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_35_41,delay_similarity,1,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_35_41,delay_similarity,1,delay_social_info,2
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_42_49,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_d_42_49,delay_similarity,0,delay_social_info,2
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_s_47_54,delay_similarity,0,amount_social_info,NA
3,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,High,3.875,Low,0,20,Other,Female,social_s_47_54,delay_similarity,0,delay_social_info,1
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_5_11,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_5_11,delay_similarity,0,delay_social_info,0
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_11_17,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_11_17,delay_similarity,0,delay_social_info,0
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_12_19,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_12_19,delay_similarity,0,delay_social_info,0
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_17_24,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_17_24,delay_similarity,0,delay_social_info,0
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_18_25,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_18_25,delay_similarity,0,delay_social_info,0
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_23_29,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_23_29,delay_similarity,0,delay_social_info,0
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_35_41,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_35_41,delay_similarity,0,delay_social_info,0
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_42_49,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_42_49,delay_similarity,0,delay_social_info,0
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_47_54,delay_similarity,1,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,control_NA_47_54,delay_similarity,1,delay_social_info,0
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_5_11,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_5_11,delay_similarity,0,delay_social_info,1
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_11_17,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_11_17,delay_similarity,0,delay_social_info,1
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_d_12_19,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_d_12_19,delay_similarity,0,delay_social_info,2
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_17_24,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_17_24,delay_similarity,0,delay_social_info,1
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_18_25,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_18_25,delay_similarity,0,delay_social_info,1
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_d_23_29,delay_similarity,0,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_d_23_29,delay_similarity,0,delay_social_info,2
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_35_41,delay_similarity,1,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_35_41,delay_similarity,1,delay_social_info,1
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_42_49,delay_similarity,1,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_42_49,delay_similarity,1,delay_social_info,1
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_47_54,delay_similarity,1,amount_social_info,NA
3,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,High,3.875,Low,NA,20,African American/Black,Female,social_s_47_54,delay_similarity,1,delay_social_info,1
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_5_11,delay_similarity,0,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_5_11,delay_similarity,0,delay_social_info,0
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_11_17,delay_similarity,0,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_11_17,delay_similarity,0,delay_social_info,0
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_12_19,delay_similarity,0,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_12_19,delay_similarity,0,delay_social_info,0
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_17_24,delay_similarity,0,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_17_24,delay_similarity,0,delay_social_info,0
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_18_25,delay_similarity,0,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_18_25,delay_similarity,0,delay_social_info,0
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_23_29,delay_similarity,1,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_23_29,delay_similarity,1,delay_social_info,0
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_35_41,delay_similarity,1,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_35_41,delay_similarity,1,delay_social_info,0
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_42_49,delay_similarity,1,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_42_49,delay_similarity,1,delay_social_info,0
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_47_54,delay_similarity,0,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,control_NA_47_54,delay_similarity,0,delay_social_info,0
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_s_5_11,delay_similarity,1,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_s_5_11,delay_similarity,1,delay_social_info,1
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_d_11_17,delay_similarity,0,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_d_11_17,delay_similarity,0,delay_social_info,2
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_s_12_19,delay_similarity,0,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_s_12_19,delay_similarity,0,delay_social_info,1
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_s_17_24,delay_similarity,0,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_s_17_24,delay_similarity,0,delay_social_info,1
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_d_18_25,delay_similarity,0,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_d_18_25,delay_similarity,0,delay_social_info,2
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_s_23_29,delay_similarity,1,amount_social_info,NA
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_s_23_29,delay_similarity,1,delay_social_info,1
3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,Low,3,Low,0.5,18,Hispanic,Female,social_s_35_41,delay_similarity,1,amount_social_info,NA
